deck_id,x,y,z,mapped_cards,deck_cluster
127,-0.005232335168434475,-0.025463740583661864,0.0013812399978011384,8,3
128,0.030200416663750815,-0.03262343028604303,-0.019501188627269406,8,5
129,-0.022316076820769783,-0.03031988589044722,-3.6823637496634945e-05,8,14
130,0.07598365982434445,-0.0033276095715107055,0.020886877809887672,8,2
131,0.050953141676308274,-0.018405022984421114,0.0059008289328291875,8,19
132,0.06965316742046705,-0.011981203530713996,0.015322371049480168,8,10
133,-0.03133277156033474,-0.036012722530310085,0.003871159534432018,8,14
134,0.025759874035845547,-0.00507916081937529,-0.003323261792362914,8,15
135,0.06965316742046704,-0.011981203530713995,0.015322371049480166,8,10
136,-0.007556872023869748,-0.01954550090268018,-0.007038539099559555,8,3
137,-0.008552698707243145,-0.01508085968180626,0.005114569852784687,8,3
138,-0.0391929205708102,-0.007314374403064532,0.023049633905909687,8,12
139,0.018505882122909392,-0.02419145610544515,-0.003092485058562856,8,18
140,0.038283605011160696,-0.041399845836707125,-0.01515059400138946,8,5
141,0.018156956753315513,-0.020199904112643743,-0.008759322097398825,8,18
142,0.05637414336430783,-0.03363302651521132,-0.013519949830503175,8,13
143,-0.019648518649426457,-0.023146585745650445,0.006669356881103544,8,14
144,0.029979822889526817,-0.006663732047513786,-0.03135216443921098,8,8
145,-0.02080220165190166,-0.018192530854983204,0.005331441756954432,8,1
146,0.0035506051886165122,-0.025245064213275638,0.002832384133284292,8,18
147,-0.002323805865475566,-0.03276523688509591,-0.0063333512971364084,8,9
148,-0.04266091231184163,-0.011340489124921775,0.013075904735467731,8,12
149,0.005002672361380426,-0.020401499239453807,-0.010584521048826477,8,0
150,0.08327443956009074,-0.004209728153759482,0.004525485278855348,8,2
151,0.052249071478746384,-0.023216336438665292,0.0030590249497459976,8,19
152,0.03443284607489911,-0.019639215347371067,-0.0011151892344801637,8,15
153,-0.022406971715031886,-0.02168175542185054,-0.0003280396901459814,8,14
154,0.02169835764282036,-0.02800562326939294,-0.002354160570580356,8,18
155,-0.03576099577755679,0.0016615866559192482,0.021001891606114608,8,12
156,-0.0005440101067921395,-0.014665127566797914,-0.004117071833840351,8,3
157,-0.0011209219095042321,-0.027542683583760087,-0.012175144147203124,8,9
158,0.007557103479954639,-0.018711257620414496,-0.0015375612430834158,8,18
159,-0.0054643887154617625,-0.018967460001416095,0.014174367589789788,8,3
160,-0.02309018930164762,-0.016445869224904028,0.0014442107388794893,8,1
161,0.07236598639664679,-0.0025496985951317186,0.023889016650770145,8,2
162,-0.005241216189404323,-0.018495037547004448,0.0016598191194701704,8,3
163,0.061359910610787084,-0.02955473536885389,-0.009344179656226347,8,13
164,0.010275241246291329,-0.03288459519793736,-0.008470545827306209,8,0
165,-0.009892835727167015,-0.0015480615223189332,0.0007836215479921018,8,16
166,0.008594010909599837,-0.025001256294657194,-0.003246627311059393,8,18
167,0.07522076991537788,-0.013070488853203496,0.011571367275888547,8,10
168,0.01103003737328889,-0.015352414870699462,0.008227214224637965,8,18
169,0.0128613243479485,-0.02158367602561249,0.0032896137820509833,8,18
170,-0.0013436601704138946,0.04390453144160156,-0.012046865518309418,8,6
171,-0.011845879967866619,-0.025041178359170024,0.0007640670556093654,8,14
172,-0.004831340271706164,-0.016909627754410964,-0.0026076000313919765,8,3
173,0.01649172402068644,-0.02813429036380988,-0.013960113259903359,8,0
174,-0.03411625463747096,0.003656222531263386,0.0008289755683291406,8,4
175,-0.0009691898739980997,-0.024532862057787097,0.0023733204111829886,8,3
176,-0.00805057219736976,-0.01714257885234065,0.00156907144440424,8,3
177,0.035287756730673324,-0.029989885089592955,-0.017258004582639055,8,5
178,-0.026527066102836252,-0.009051014150086988,0.00524298950017637,8,1
179,-0.03614569651890762,-0.007778449947995194,0.01641255045434425,8,12
180,-0.009614696091013633,-0.020028934441085763,-0.00019289774764894236,8,3
181,-0.01689773498594866,-0.016217369028053187,-0.0009654161656279808,8,1
182,0.01817456091717404,-0.010562787019549697,-0.011084538049642524,8,8
183,0.07236598639664679,-0.002549698595131719,0.023889016650770145,8,2
184,0.0625337929693819,-0.01548166616063061,0.009262411690203493,8,10
185,0.011924382481826222,0.012269633978184225,0.017363188345071945,8,17
186,-0.015247001698343924,-0.015606133433911467,-0.00021406798444707645,8,1
187,-0.002189698830947288,-0.03181468473203821,-0.004198186258757798,8,9
188,-0.021834757171959634,-0.01544029187073491,0.0007910646529469161,8,1
189,-0.016007350329717424,0.012921682100435544,-0.011480084428656289,8,16
190,0.02007305913888046,-0.02010002551451018,-0.010897489804026246,8,18
191,-0.023295145800238587,-0.02853207796498202,0.0019273245990794685,8,14
192,0.02773109935970427,-0.04144595454705072,-0.013534334496262911,8,5
193,-0.009130447906139243,-0.01528231894113605,0.005075541104956771,8,3
194,-0.025452086089073234,-0.020338618233269063,-0.0006175368223814983,8,1
195,-0.0011837631980770632,-0.025077833515414556,-0.009750976032011445,8,9
196,-0.032508476203018964,-0.013954815564641492,0.01134578194993815,8,12
197,-0.011213254030462819,-0.014650095093301316,-0.019287669494483257,8,11
198,0.04734982264167809,-0.011039510988303398,0.0060515645385898625,8,19
199,-0.027578358514172095,-0.02332519247247736,0.008596578347709018,8,14
200,-0.018473424311119566,-0.019244386764582337,-0.005983995653553302,8,14
201,0.005338120520421024,-0.022860545721454104,0.004080525464541122,8,18
202,-0.007019924277670385,0.005921617776649385,0.0026991469417887676,8,16
203,-0.038044535655577,-0.010222886776709792,0.02231339420195369,8,12
204,0.05457474012475298,-0.03148226989306023,-0.009291122540206117,8,13
205,-0.007119639237606666,-0.033119977963886583,-0.005404363542058134,8,9
206,-0.005674286435006546,-0.010258422286573244,-0.02684802476601363,8,11
207,-0.020184230988433353,-0.018169151187502036,-0.0032914815645364013,8,1
208,0.002204015309117885,-0.021825296523912886,-0.0011984399215500148,8,3
209,-0.01642425499503982,-0.026088922528904622,-0.0018676308763460067,8,14
210,0.022584822381637264,-0.024836916159444937,-0.007877972018555824,8,5
211,0.019133454522926457,-0.020859453171991164,0.004724754173028556,8,18
212,0.06965316742046704,-0.011981203530713995,0.015322371049480168,8,10
213,-0.026736904469881605,-0.025986930637442847,0.0028166868956641562,8,14
214,0.0017586426468812243,-0.03139732212649202,-0.004374707680893702,8,9
215,-0.021676439627481482,0.013862301184876235,0.004645054445279141,8,4
216,0.015883551500802454,-0.029034088290659447,0.002923191527185485,8,18
217,0.02028147483835111,-0.024003156549631373,-0.009873375280638882,8,0
218,0.05207651562512216,-0.013975843611926409,-0.003555369928539655,8,19
219,-0.017910102815513956,-0.019732252445719075,0.006938510951733383,8,1
220,-0.005178668201602259,-0.02567127088925975,0.0039397577096195804,8,3
221,0.010715221030418916,-0.027211842164485304,-0.009130182042906674,8,0
222,0.015716271706244306,-0.02626686331671255,0.0030541848753755717,8,18
223,0.045566019106485216,-0.018630695277028236,0.004342074193464085,8,19
224,0.020738156374205594,-0.03543420828234999,-0.00912206614874512,8,5
225,0.0043305319758720675,-0.011873339701178848,0.004783952702879811,8,7
226,-0.0039412359420550195,-0.022953389399180377,-0.009569394915778162,8,9
227,-0.021397859148631647,-0.0061843976001137065,-0.016930925913093225,8,11
228,0.004198278093478967,-0.024105061300428426,-0.004439205120336594,8,0
229,0.07747638593176132,-0.011648461125600869,0.006224291761347896,8,10
230,0.04064480426639165,-0.028921380202070433,-0.012748705504885537,8,5
231,-0.019537926816454308,-0.006152288298159407,0.0025631238303943714,8,1
232,0.024816908362255394,-0.004692332549977599,-0.007410499516791496,8,8
233,0.000781699328801802,-0.009416387654131712,-0.019462778801782772,8,11
234,0.007968565510307737,0.012718840275740089,0.001075083412029278,8,16
235,-0.029498301508275742,-0.014903072033307123,0.01437982092528189,8,12
236,-0.01631770221293199,-0.017192027884303143,0.0025949541652987955,8,1
237,-0.008886843466561382,-0.009912335155960236,-0.00938949796414828,8,11
238,-0.0003306328302611586,0.03675273732952803,-0.008267799507657136,8,6
239,0.022114113786357453,-0.027902369390627946,-0.009204305983330203,8,5
240,-0.017764512328234953,-0.02860249260188119,0.005981213790722494,8,14
241,-0.008461199640940288,-0.014583502899648536,-0.003239059981518785,8,3
242,0.0261584206149588,-0.029975482873296478,-0.0026252075943586496,8,5
243,0.02289889861881649,-0.01794403531216093,-0.027453489813513757,8,8
244,-0.01308542089445728,-0.02736586025661012,0.0016806691714357754,8,14
245,-0.03606280801089046,0.016409369020932985,0.013588597419592553,8,4
246,-0.01704373927345165,-0.023922007495806447,-0.0030183550011398243,8,14
247,-0.005540218805027074,-0.02650782472906306,0.004641112701709779,8,3
248,0.029027468545565878,-0.02664676845560761,-0.0003379293720940748,8,15
249,0.003611740934787985,-0.014272930459192569,-0.009730328644100382,8,7
250,0.02978564926844237,-0.028563850309632877,-0.015392294729336072,8,5
251,0.05535020517743415,-0.029482700628227585,-0.010955227690897467,8,13
252,0.08008921649432414,-0.01708434643189673,0.007213900090573041,8,10
253,0.06468184821520549,-0.01641295886889632,0.00668038117061113,8,10
254,0.05586497706158695,0.002579988673964734,0.013918814878531383,8,2
255,-0.0053286988185522145,-0.02153043763949672,0.005031547972417692,8,3
256,-0.016168395561323125,0.008959841140314138,0.017566553283440846,8,4
257,-0.0011948505652358732,-0.029242307304640194,0.002065790348963849,8,9
258,-0.0030265841551127604,-0.0005459965565250973,0.001261890660709867,8,7
259,-0.03043335301843958,-0.015233875622345773,0.00016493506566583183,8,1
260,0.007744659531042953,-0.011409400497746075,-0.009541981557480568,8,7
261,0.0005290105753421508,0.01341589583228143,0.0028275014780589757,8,16
262,0.009754159516806265,-0.027362698810087772,-0.017877786451402543,8,0
263,-0.0038287831815205326,-0.02753182549502659,0.009731323595038689,8,3
264,-0.01839787836007467,-0.008629310703878429,-0.009461074112892017,8,11
265,-0.008527765570865537,-0.03755893968224545,-0.00414486311407021,8,9
266,0.0058152085690752866,-0.025411678169918732,-0.0016710895894831183,8,18
267,-0.02672862775181541,-0.010712416666677067,0.009952199558457876,8,1
268,0.06063303030198185,-0.017429440480541566,0.0072684418272105965,8,10
269,-0.0017740879170355418,-0.018824289667299127,-0.005742157605208901,8,3
270,0.06956549734791181,-0.018847843408382282,0.009626159217190101,8,10
271,-0.025393098115718743,0.005890614585915017,-0.00061922866257172,8,4
272,0.01338335727506654,-0.02801604124568667,-0.000458410248984668,8,18
273,0.06911956558962942,-0.00038140248636181484,-0.0015713049715160654,8,2
274,0.04419027833794403,-0.024231112272706263,-0.004799262633904984,8,13
275,-0.0391929205708102,-0.007314374403064532,0.023049633905909687,8,12
276,0.054120638734644726,-0.015699577483835787,0.00884991065769143,8,19
277,-0.008958187448530979,-0.030213715856683348,-0.002227818909946366,8,9
278,-0.012041411655070325,-0.020276470811921837,-0.005605929623578843,8,3
279,-0.0019010023880946417,-0.017698134690281874,-0.008395377990590085,8,3
280,0.07236598639664678,-0.002549698595131719,0.023889016650770145,8,2
281,-0.014493914682787816,-0.021911448159496895,-0.02023038858887637,8,11
282,0.05637414336430783,-0.03363302651521132,-0.013519949830503175,8,13
283,0.06468184821520549,-0.01641295886889632,0.006680381170611129,8,10
284,-0.004141237556883376,-0.0062196334881230355,0.009459066613580073,8,7
285,0.031081728224935597,-0.024832012605391685,-0.004100250532709083,8,5
286,-0.00487132305063754,-0.03458593146814977,-0.009962989933266149,8,9
287,0.008149949315169693,-0.030265767460055548,-0.013686753206640161,8,0
288,0.007163241576899839,-0.03342372737781475,-0.01045302895451923,8,0
289,0.004264027291825304,-0.011425258550357465,0.005404223452308437,8,7
290,0.004395630605014238,-0.02501690486038204,0.0050699024753658685,8,18
291,0.015199922636451528,-0.02082131834052823,-0.00432437261631713,8,18
292,0.03547005800990228,-0.028011099057379467,-0.011417158021020642,8,5
293,-0.003950346946036127,-0.005029030361783059,-0.005055122531258352,8,11
294,-0.012562353006256775,-0.01683988043376073,-0.019755452880118356,8,11
295,-0.008305369903479867,-0.03135870082210981,-0.0007041462384012856,8,9
296,-0.006045663116940686,0.0015901783699586087,0.0015432952106499483,8,16
297,0.0295353659394143,-0.025835844159150786,-0.006984104338304138,8,5
298,-0.029175696008013292,0.005037862262050643,-0.017981918384247255,8,11
299,-0.028171038078933792,-0.015130102186323234,-0.0010569409861454538,8,1
300,0.03274546599912654,-0.011164495250344717,-0.028436827414568464,8,8
301,0.07236598639664679,-0.002549698595131719,0.023889016650770145,8,2
302,-0.03225321559447254,0.028651643346601433,0.011544939629588158,8,4
303,0.07498703745436884,-3.9468345635883164e-05,0.004520677191132731,8,2
304,-0.017930309336190366,-0.0076538291753180795,0.01648144186853518,8,1
305,-0.003645802833199579,-0.02685219942152703,-0.016094629224252675,8,9
306,-0.03476884243337745,-0.01291431008680383,-0.004112336140689987,8,1
307,-0.010090295280954658,0.006208334156407595,-0.009032232069921238,8,16
308,-0.004211330841269339,0.0196034827642526,0.00208604580602594,8,16
309,0.0005709327116943871,0.0135346096939264,-0.015749536762230988,8,16
310,-0.01224112397561923,0.02984403100369456,-0.04295737431188028,8,6
311,-0.029554034715139295,-0.016641027668521793,0.0006187452299534699,8,1
312,0.03442703758676838,0.012652903420472948,0.009822463690507478,8,17
313,-0.017946860694833013,0.03363566563589582,-0.048063358067886704,8,6
314,0.0017763574454033749,0.04974539145648887,-0.01591323612046425,8,6
315,-0.03834611116571451,-0.014716624671899294,0.015687348416983715,8,12
316,-0.02514679915967184,0.0072816159657912004,0.021607513777782382,8,4
317,0.0018510604729528467,0.009192587737161726,0.010986693038636303,8,16
318,-0.0077980342610868315,-0.02096395637908329,-0.002083557204240286,8,3
319,-0.01224112397561923,0.029844031003694562,-0.042957374311880285,8,6
320,-0.007505100963941891,-0.019064912529215574,0.00371320727829318,8,3
321,-0.014799357188645588,0.027535931261986047,-0.038102492842127154,8,6
322,0.02892198418661109,0.009699167635812607,0.015935208803669085,8,17
323,0.0018459761013096725,-0.023092564668129548,-0.007346901535339994,8,0
324,-0.03606280801089046,0.016409369020932985,0.013588597419592553,8,4
325,-0.018420881178339787,-0.0006286275476359124,-0.010568552882560263,8,11
326,0.014792667159389613,0.0020821220837472366,-0.018957366284946948,8,8
327,-0.005423946617868948,-0.0030242902512083807,-0.010844194001714826,8,11
328,0.00157784708749733,-0.031075997298110978,8.176345503161818e-06,8,9
329,0.028898389016893126,-0.028268758301504594,-0.014429998709456673,8,5
330,0.03402484650260613,0.022854920360873054,-0.005441540521927011,8,17
331,-0.00464123563471298,-0.0009056133856001668,0.007960833404956593,8,7
332,0.02327626898993758,-0.025706446077222868,-0.004258851285592459,8,15
333,0.00154679407383394,-0.017026251281589858,-0.004951744985416166,8,3
334,0.013286863581383573,-0.025651497775227166,-0.0004505738941947815,8,18
335,-0.007373127785095478,-0.005820757049831397,0.012294098720480576,8,3
336,0.058324946035739136,-0.004111876796241396,-0.002553205951409619,8,19
337,0.06870220944791422,-0.017237330041173293,0.010122002019921458,8,10
338,-0.017583010684297577,0.015143246095784435,0.0025420592646526147,8,16
339,0.01716086938275668,0.007134989379982837,0.007271381728267143,8,17
340,0.02605363774198704,0.013735033951789526,0.001585421380165866,8,17
341,-0.03330664457994945,-0.007802139904813144,0.013928138870926934,8,12
342,0.0003054485018028335,-0.027591065563155204,0.0006636730237867513,8,9
343,0.009315382713312325,-0.019406403375475587,-0.0026484888463624186,8,18
344,-0.0215187785976719,0.010204978481598629,0.0008449725152899438,8,4
345,-0.03606280801089046,0.016409369020932985,0.013588597419592553,8,4
346,0.0609531943024599,-0.015971151126594998,0.00465332840424078,8,10
347,0.05095456204069114,-0.016505508849989508,-0.01847441456793682,8,13
348,0.011550162315278348,0.012821980335707606,0.020782328126485103,8,17
349,-0.03578041185186516,0.0053818451139920455,0.012356328590620478,8,4
350,0.02349590720305122,-0.028766332411911087,-0.013235045839219601,8,5
351,0.0017763574454033749,0.04974539145648887,-0.015913236120464254,8,6
352,-0.023093033413709906,-0.005138936711429584,0.006358485382237633,8,1
353,-0.02514567588725604,-0.024978677642113933,0.004988299844784459,8,14
354,-0.010318514632155332,0.00321594997360501,-0.0004225554068076139,8,16
355,-0.04063409830398857,0.02062626246063503,0.020509461212288124,8,4
356,0.019160255525384577,-0.02199004460292236,-0.0022815944718150676,8,18
357,-0.02516640891856424,-0.010173004999171942,0.0006829947975530346,8,1
358,-0.023923139800222083,0.022416060438256166,-0.0016766488033189216,8,4
359,0.002047585069289471,-0.02806867503229734,-0.012070307978707066,8,0
360,-0.008605918321888763,-0.0206839973963072,-0.0036666500799999156,8,3
361,-0.018238403333861716,-0.022314135626793005,-0.0046683173357858114,8,14
362,-0.0037640545217483864,-0.006141393847413973,0.0024930193464494065,8,7
363,0.04759237624215213,-0.008513439770527943,-0.0008382020792319861,8,19
364,-0.03508354450322645,-0.006039838688743136,0.013795888215203998,8,12
365,0.012716957531551642,-0.009085799090597972,0.0054057161363887185,8,7
366,-0.013492966683070824,-0.03210106768196713,0.004598014818732154,8,14
367,-0.03940394271190514,0.007868766864840959,0.02201002743544559,8,12
368,0.001776357445403375,0.049745391456488874,-0.015913236120464254,8,6
369,-0.009667264328246905,-0.0018305472410504219,-0.028751087670249677,8,11
370,-0.003288843228185967,-0.016016460186004524,0.004256282887175776,8,3
371,0.036642197272692,-0.0021505058591053234,0.004611797471692353,8,19
372,-0.02436346732623765,0.008844294691776337,-0.0019319344551723002,8,4
373,0.019807103162693386,0.004980961193367824,0.0073152458354542,8,17
374,0.06965316742046705,-0.011981203530713995,0.015322371049480168,8,10
375,-0.006315192976853265,-0.029345072806455586,-0.015665157189691963,8,9
376,0.005587101142014641,-0.03332352692277062,-0.011871217582070805,8,0
377,-0.0039284544820159945,-0.02014117247842646,-0.0011923714582020837,8,3
378,-0.010368612853422419,-0.009230860803331617,-0.007064131881465468,8,11
379,0.03440546949078373,-0.013840304561473582,-0.01817716247163116,8,8
380,-0.013417595278677873,-0.02411029382573068,0.0037604976870154183,8,14
381,0.011821504406303368,-0.025637789358146548,-0.004134196258122353,8,18
382,0.004082987842681712,-0.011699350949762433,0.01672703922004601,8,7
383,-0.00676990955869956,-0.033806693555968985,-0.004320369060489776,8,9
384,-0.036221808211768236,-0.0020593640881677853,0.0015235468572531445,8,12
385,0.031435286421147,-0.009982234400937014,0.002279062626587017,8,15
386,-0.018986252239829776,-0.007371847259737341,-0.0015403323402228834,8,1
387,-0.02444910091613604,0.001786342961796306,0.0056441583387658026,8,4
388,0.06965316742046704,-0.011981203530713996,0.015322371049480168,8,10
389,-0.021930581457750065,0.023689445515078043,-0.0058600941947281725,8,16
390,0.02892198418661109,0.009699167635812607,0.015935208803669085,8,17
391,0.03442703758676838,0.012652903420472948,0.009822463690507478,8,17
392,0.001249278295817735,0.04250684006040756,-0.01674022387667833,8,6
393,0.004566022413341119,0.042660375854527144,-0.014711820074455708,8,6
394,-0.024779078385716725,0.025270352303728823,0.003038257305522215,8,4
